GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate or professional degree,Margin of Error; Male: - Graduate or professional degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate or professional degree,Margin of Error; Female: - Graduate or professional degree
0500000US54061,54061,"Monongalia County, West Virginia",59062,777,29712,349,445,332,1853,751,7619,1262,1578,486,5456,1032,1325,624,6254,1277,5182,904,29350,485,383,276,1683,753,7064,1051,1905,614,4410,1099,2116,718,6115,1135,5674,964
0500000US54081,54081,"Raleigh County, West Virginia",48287,892,23213,479,1024,426,2597,895,7116,1215,2416,795,3972,812,1450,616,3123,851,1515,621,25074,483,767,392,1596,542,8334,1388,1533,573,5850,1153,2396,884,2873,833,1725,600
0500000US54107,54107,"Wood County, West Virginia",59419,227,28160,263,425,244,1606,624,7779,1207,1989,777,7462,1298,2102,575,3847,841,2950,769,31259,217,1121,684,1798,542,8481,1193,1183,419,7451,1046,3208,820,4657,849,3360,833
0500000US55009,55009,"Brown County, Wisconsin",154321,1310,75127,805,1438,442,2837,662,20715,2003,3356,1080,14804,1606,11009,1496,15528,1675,5440,886,79194,674,1164,708,1752,483,23784,2018,1231,428,15854,1505,10362,1404,18443,1630,6604,1237
0500000US55025,55025,"Dane County, Wisconsin",302425,1553,148016,901,1699,810,3024,840,22172,1972,3991,1038,23295,2113,16417,1567,48112,2228,29306,1955,154409,1033,1067,482,1982,634,25087,2164,2011,601,24935,2299,16439,1898,50521,2210,32367,2200
0500000US55027,55027,"Dodge County, Wisconsin",60901,630,31410,569,815,362,2151,504,11869,1092,1317,349,6945,888,3227,640,3160,531,1926,458,29491,242,677,280,1583,489,10481,996,876,282,6994,835,3824,573,3564,552,1492,466
0500000US55035,55035,"Eau Claire County, Wisconsin",60981,357,29859,194,727,396,821,414,6936,1075,887,373,7783,1107,4024,778,6172,986,2509,587,31122,318,301,230,1597,628,6802,932,793,307,5680,1118,5508,813,6275,892,4166,828
0500000US55039,55039,"Fond du Lac County, Wisconsin",67417,550,32720,370,627,240,1962,609,10810,917,1575,477,7072,1005,3511,741,5486,891,1677,447,34697,255,607,258,1687,533,12334,1187,918,430,6578,874,3898,624,6094,828,2581,575
0500000US55055,55055,"Jefferson County, Wisconsin",55384,670,27237,378,866,397,1708,643,8460,977,1196,427,5921,858,2760,566,4159,780,2167,552,28147,490,518,298,1728,587,7876,846,750,334,5880,873,3890,751,5222,853,2283,675
0500000US55059,55059,"Kenosha County, Wisconsin",99238,1023,48713,472,2116,659,4148,1337,13302,1533,2266,719,11180,1491,4705,1090,7262,1154,3734,712,50525,761,1178,573,3529,1063,12730,1634,2106,824,11783,1523,5123,1035,8301,1234,5775,1113
0500000US55063,55063,"La Crosse County, Wisconsin",70215,198,34173,147,321,218,1616,696,6723,822,540,275,8732,1299,4702,831,6951,986,4588,743,36042,102,456,303,1124,615,7798,1064,632,352,6563,1130,4684,928,9630,1119,5155,927
0500000US55071,55071,"Manitowoc County, Wisconsin",54669,285,26906,236,637,334,1655,461,10773,1027,864,321,5269,714,2996,710,3331,695,1381,479,27763,160,339,178,1299,553,11336,1035,546,263,5455,780,2841,540,4224,649,1723,475
0500000US55073,55073,"Marathon County, Wisconsin",88114,336,43523,90,1353,462,2645,600,15562,1245,1117,408,7102,984,5663,1013,6829,985,3252,705,44591,316,712,234,2168,688,13510,1046,1080,358,9109,1118,5805,827,8225,966,3982,669
0500000US55079,55079,"Milwaukee County, Wisconsin",412531,2817,199644,1674,4898,960,10431,1529,45146,3226,8268,1472,40914,2927,16380,1605,46744,3165,26863,1869,212887,1481,4970,1096,8326,1445,52219,3259,4665,1056,41347,2481,19244,1810,52646,2726,29470,1932
0500000US55087,55087,"Outagamie County, Wisconsin",114830,621,56190,391,998,523,2481,724,15867,1288,1177,448,12982,1542,7591,1159,10787,1268,4307,843,58640,414,758,404,1490,490,17950,1567,1659,559,11791,1467,8141,1086,12003,1227,4848,868
0500000US55089,55089,"Ozaukee County, Wisconsin",58283,349,28154,315,294,219,660,381,5467,800,724,369,5337,935,1526,439,8144,848,6002,906,30129,285,147,149,882,637,5790,912,816,366,6276,1133,2950,592,8835,1009,4433,813
0500000US55097,55097,"Portage County, Wisconsin",43181,173,21626,79,272,152,1054,379,6484,810,570,271,4268,723,1960,558,5056,725,1962,491,21555,135,274,147,639,316,6107,744,291,155,4837,778,2840,526,4877,750,1690,401
0500000US55101,55101,"Racine County, Wisconsin",111494,1216,53968,667,1289,553,3579,987,15814,1644,3522,809,12106,1307,5030,758,8171,1013,4457,1011,57526,738,1205,465,3217,995,17009,1578,2037,608,10878,1524,7775,1311,10116,1150,5289,963
0500000US55105,55105,"Rock County, Wisconsin",99036,758,47565,498,1147,447,3074,697,14496,1333,2702,726,11905,1097,5104,765,6039,834,3098,655,51471,434,473,244,3647,898,14644,1267,2489,726,11373,1379,6208,1042,8756,1065,3881,736
0500000US55109,55109,"St. Croix County, Wisconsin",57735,149,28677,249,218,149,465,201,5779,1019,1083,411,7048,1041,4842,788,6802,1119,2440,504,29058,175,494,266,485,311,6216,1005,461,245,5769,1122,4235,988,7845,1104,3553,683
